ID,text,sentiment
6.11532E+17,@britishmuseum Did Napoleon have to have bandages on his haemorrhoids changed during the battle? Or just a myth? #Waterloo200,nocode
6.11849E+17,"@MuseeLouvre @museiincomune @leCMN @GoldUnveiled @britishmuseum @MarDixon @Museo_MADRE Magnificent, would love to learn more about this hand",happy
6.10822E+17,"Get your child's creative juices flowing at 'Imagination Station Special: Paper Picnic Time', tom'row at @PlymouthMuseum - 10.30-12, FREE!",nocode
6.13743E+17,"""A great modern British institution"" - great piece from the @guardian on the fantastic @tateliverpool : http://t.co/wm6Es7gk69",happy
6.11998E+17,...al vil óleo @MilenioYucatan @revistayucatan @CulturaYucatan @SejuveYuc @GranMMM @NationalGallery @gobiernoyucatan http://t.co/BhDhnzWN4V,nocode
6.13308E+17,@britishmuseum  podría tratarse de la divinidad fenicia del cereal?,nocode
6.12009E+17,@britishmuseum Excelente colección!,happy
6.12922E+17,"Tomorrow: @_TheWhitechapel Gallery Children’s Commission goes on display, featuring work by Brazilian artist Rivane Neuenschwander",nocode
6.12592E+17,@HistoryGems @britishmuseum gives me the shivers every time I see this #aweinspiring,happy|surprise
6.12626E+17,"A peachy morning at the excellent ""Defining Beauty"" exhibition @britishmuseum",happy
6.12619E+17,"@britishmuseum May there be Peace in the North. South. East &amp; West. May there be Peace throughout the world. Druid summer solstice, AH Rite",nocode
6.12591E+17,@_TheWhitechapel One of my 5 favourite places for contemporary art ! Great discovery today ! #artinlondon #gallery http://t.co/zAOImhy7JG,happy
6.1305E+17,Buzzing on WINGIT #LDN RT @PeytonandByrne It's wine o'clock at the National Cafe with oliverpeyton @nationalgallery tonight - half price...,happy
6.14372E+17,#ff @JoeHReportage @JoannaEdenMusic @kevinhenry88 @KentwellHall @kettlesyard @EssexLibraries @looetic @law_saffron @LS_Fitness,not-relevant
6.11466E+17,Great night in Cambridge with the Zugubal dancers from the Torres Strait! @MAACambridge http://t.co/HidjzmWvgA,happy
6.11798E+17,@_TheRowanTree_ Thank you. Have a lovely weekend x @sewingcircus @SewBloominHappy @tateliverpool @FACT_Liverpool @LarksVintage,happy
6.13366E+17,@AdamKoszary @BW_126 Liking @RAMMuseum 's use of Instagram to show behind the scenes &amp; things visitors might miss on a visit. #InstaMuseum,happy
6.14015E+17,We made a virtual @britishmuseum for our games art students work http://t.co/BUxCb2nov9,nocode
6.14328E+17,Off for a meet @RAMMuseum about some really exciting stuff for #exeter grey day will be #beautiful #breakfastofkings http://t.co/lRwKbGxOLk,happy
6.08561E+17,@CamUnivMuseums @ilovemuseum I love Museums because they remind us that others before found a way to survive and also Periwigs  are great:),happy
6.12348E+17,#Cambridge will not be the same for my next visits but I look forward to the results! @kettlesyard @rorieborealis  https://t.co/0spfnIyHiK,happy
6.14787E+17,"The monumental 'Italian Woman' is by Corot, although he was best known as a landscape pai... http://t.co/mUzceCnoTK via @NationalGallery",nocode
6.11093E+17,#cfp #conference 'negotiating art. dealers and museums' @NationalGallery #london april 2016: http://t.co/xhh2iqURte,nocode
6.11215E+17,Hidden watercolour treasures go on display at @FitzMuseum_UK - http://t.co/Yz5DTi4jGU http://t.co/4jG25VK2bi,happy
6.12947E+17,@britishmuseum turquoise eyes!!!,surprise
6.12197E+17,saw Indigenous Australia exhibition @britishmuseum superbly presented but with harrowing vision of colonisation http://t.co/oLM2iQRLvh,happy|sad
6.14486E+17,Weekend of last chances feat. Modern Heroism: Printmaking and the legacy of Napoleon @FitzMuseum_UK &amp; Richard Billingham @Townergallery #art,nocode
6.14493E+17,Thank you for the #FF @BHandL @GTroopRHA @sinonevero @suzilove @ThelmaHulbert @LansonLoyalty @AntiqueMag @BHL_valuer @trueyankees,happy
6.12165E+17,@britishmuseum @JSuhermanBailey this seems quite clear in the copy. Unfair to take that one word &amp; apply to entire thing.,angry
6.11529E+17,@britishmuseum why did Napoleon keep using columns against British line? #Waterloo200,nocode
6.14363E+17,#ff @CamUnivMuseums @CuriosityFair @ecstasyofwilko @wilkojohnson @CanveyIsIand @CIFC @CICC100 @DorringtonsLtd @DirectorySW @DrenchLtd,not-relevant
6.10798E+17,"Don't miss @Tate_StIves' Material Histories seminar, inc. #Linder &amp; Dawn Ades in conversation http://t.co/BLyfFRn04G http://t.co/OzAHd8W2J8",nocode
6.13253E+17,Would this be of interest @Objects2015 @ArtatARB @kettlesyard ? https://t.co/DQjQEKi0It,nocode
6.11831E+17,"#IndigenousAustralia at @britishmuseum is beautiful, enlightening and thought-provoking. Well worth a visit!",happy
6.13293E+17,"@FitzMuseum_UK ta, the release we were sent wasn't clear, but will amend that now",nocode
6.12637E+17,The Place's subtle dance piece performed with AgeUK @britishmuseum Defining Beauty exhibition didn't really work; bring back the bacchantes?,sad
6.12923E+17,PICTURES: #EnidBlyton #exhibition in #Plymouth #Museum | http://t.co/FtjyJcgsAV via @WMNNews #devon @PlymouthMuseum http://t.co/syuU8tNXMq,nocode
6.12872E+17,One of Ch. Shivaji's original portrait is housed in @britishmuseum http://t.co/zlcdNxpQGA #MarathiLondon http://t.co/pXiXzTiVV4,nocode
6.11625E+17,Ooo we bet this was good @britishmuseum! #presentfilms https://t.co/iqVGoqG1Wh,happy
6.11564E+17,In London?  Missing Cleveland?  Then get thee to the @NationalGallery for this elite show: http://t.co/icLbKnjHLx,nocode
6.15487E+17,"@kettlesyard PPL of CAMBRIDGE/PETERBOROUGH!! Final casting week, don't be shy! Filming July 13th-17th. E claire.gellard@shiver.tv RT",not-relevant
6.12579E+17,THE TWEETETTES TIMES is out! http://t.co/hxrjtCGx9J Stories via @britishmuseum,nocode
6.15536E+17,"Now Showing: Images Moving Out Onto Space, work from eight artists spanning 50 years @Tate_StIves https://t.co/P0pXGOfCP3",nocode
6.11048E+17,"#NG365 Willem Duyster's ""Soldiers Fighting Over Booty in a Barn"" (c.1623-24) @NationalGallery #art http://t.co/Emj3mGrD2Q",nocode
6.155E+17,Press view at @tateliverpool for #jacksonpollock #blindspots http://t.co/aEzjmkbGv1,nocode
6.14721E+17,A lot of the scholarly establishment will dismiss these as modern ideas inapplicable to the material &gt; @foxvertebrae @britishmuseum,nocode
6.155E+17,Jackson Pollock press view @tateliverpool and some lovely themed spattered cupcakes http://t.co/lr567edB1H,happy
6.14896E+17,"Books, films, Greeks, coffee, curry. Perfect Saturday with @ml42. @britishmuseum @Foyles @FoppCovent @monmouthcoffee @Dishoom @CurzonBbury",happy
6.14468E+17,"@RathfernPS Had a brilliant(but tiring)trip to the @britishmuseum with Nebula class today,very well behaved great ambassadors for the school",happy
6.13078E+17,@69quietgirl @britishmuseum Excellent point. Just add the lack of decent medical services and suspect water supplies and the present is fine,disgust|angry
6.1044E+17,@NationalGallery #AskTheGallery Nicholas Penny pls reinstate Candy Unwin who a judge confirmed  was sacked for Trade Union activism,nocode
6.13317E+17,Turner at @museugulbenkian @NationalGallery http://t.co/xyoRrqd45w,nocode
6.12203E+17,in #Cambridge today? check out Castle Hill Open Day http://t.co/n1gW9gmfXQ  @kettlesyard #CastleHill15 @MuseumofCamb http://t.co/VymNZlDKZj,nocode
6.15173E+17,Lovely afternoon at the @britishmuseum - amazing! Thank you for keeping our museums free.,happy
6.12538E+17,@kettlesyard  we miss you too!,happy
6.11065E+17,@tateliverpool @richard51185877 What a great idea THANK YOU  Liverpool such a great City with amazing History which I study,happy
6.12308E+17,@britishmuseum @TripAdvisor Well deserved. Congratulations.,happy
6.11538E+17,"I would say this, but you should come and see Christopher Williams @_TheWhitechapel before it closes on Sunday.",nocode
6.151E+17,Spending my Sunday morning roaming the Indigenous Australia exhibition :) (at @BritishMuseum) https://t.co/Ui05Xf3c5D,happy
6.13324E+17,@britishmuseum How is this a mystery when the tweet identifies them as 'ancient Greek bronze greaves from 500 BC'? Genuinely confused...,nocode
6.12208E+17,"@britishmuseum @TripAdvisor Thing to do in London today? Take action to end scam, lie of austerity. http://t.co/mcnS6UdU1z #endausteritynow",not-relevant
6.10374E+17,"@NationalGallery A glimpse into #Tiepolo's inner world: MERCHANTS OF LIGHT, a new historical novel by Marta Maretich. http://t.co/J1RMRzia3p",nocode
6.12561E+17,"Beatrice Gibson, Sarah Turner &amp; Larissa Sansour present materials that inspire their work @_TheWhitechapel Bk now! http://t.co/WyAVUVdbwL",nocode
6.11915E+17,Hadrian! We're off to visit his wall next! @britishmuseum w/ @bquentin3 &amp; zada_beda thanks to… https://t.co/nixI2mU9ch,happy
6.12555E+17,At the @NationalGallery looking at the picture by Matan Ben Cnaan. Winner of this year's BP competition,nocode
6.13707E+17,“@NationalGallery:  http://t.co/AQDBwifeZG http://t.co/RA5fZQNdUP” Such a good painting,happy
6.14142E+17,@HackneyAbbott @NationalGallery @johnmcdonnellMP @pcs_union thanks Diane your presence &amp; contribution very much appreciated by strikers ;-),happy
6.14717E+17,"So me and @foxvertebrae went to the Defining Beauty exhibition at the @britishmuseum yesterday, and I thought I'd tweet some musings.",happy
6.11574E+17,"@cheeky_maggy @britishmuseum wasn't that Nap III (Paris, I mean)?",nocode
6.11606E+17,@NealSpencer_BM @britishmuseum Ahah! The place where I spent my Saturdays and Sundays out of my Wokhingham school and made cards....,happy
6.14474E+17,Strikers at @Shell -sponsored @NationalGallery protest against #privatisation #kayaktivists #ShellNo @revbillytalen http://t.co/kLkbccLnFo,angry
6.15437E+17,Last week of Defining Beauty @britishmuseum http://t.co/pHCW5DJOW1,nocode
6.08956E+17,Don't forget our AS &amp; A' Level 'Subject Tasters Week' coming this September across @CamUnivMuseums. Book your FREE place today 01223 332904,not-relevant
6.10725E+17,Do you have a burning question for @NationalGallery Director Nicholas Penny? Now's your chance to ask! #AskTheGallery,nocode
6.13645E+17,#FathiHassan #theOffering 2007 #photograph #photography @britishmuseum #photographycollection… https://t.co/iFgB2yD7wA,nocode
6.14904E+17,@britishmuseum Gorgeous,happy
6.15181E+17,@britishmuseum  He looks thrilled.,nocode
6.13738E+17,"Summer of art happening! Audrey Hepburn @NPG, Barbara Hepworth @TateBritain, Summer exhibition @RAA and Pollock @TateLiverpool! Happy days!",happy
6.11843E+17,@britishmuseum Thank You :-),happy
6.13652E+17,“Every good painter paints what he is.” Jackson #Pollock coming soon @tateliverpool http://t.co/pu5O38k0GQ http://t.co/qvojc8RUNQ,nocode
6.12026E+17,Completed my week's dose of Ancient Greece 2night at @britishmuseum #DefiningBeauty expo. Quite a spectacle and not busy. Worth seeing.,happy
6.13708E+17,Tonight (24/06) 6.30pm @Carousel_LDN discussion on collage in contemporary art with @_TheWhitechapel for our #BrooklynVsLondon exhibition.,nocode
6.11586E+17,@BM_AG #privateview @NationalGallery @HelenHillyard @artfund opening of the new Baroque galleries - amazing http://t.co/nfIDolC0fT,happy
6.13353E+17,@_TheWhitechapel. Contemporary ad after Christopher Williams. http://t.co/GRPmEyYyHn,nocode
6.12578E+17,@britishmuseum I'm in. Who do I send my cv to? http://t.co/36Zu31T0Pw,nocode
6.1515E+17,"@NationalGallery C'mon, that could be anybody.",nocode
6.13332E+17,"Have you heard about Soundscapes? Hint: it's about paintings, DJs, museums, the @NationalGallery, &amp; it's pretty cool. http://t.co/KQWgdXn9LY",happy
6.15296E+17,@NationalGallery  : Cover Ulysses-nya Joyce karya Matisse : http://t.co/IoubnWlnCB,nocode
6.13695E+17,@KurtBravo @NationalGallery @Investigart @cipripedia Muy propio para hoy. He visto muchos San Juanitos hoy por las calles de Bejar,nocode
6.11527E+17,@britishmuseum can u fit in 140characters y learning abt #Waterloo200 is significant? Taken out of curriculum in NJ &amp; I'd like that changed!,nocode
6.12611E+17,Et à Sandro aussi @NationalGallery #venus #mars #botticelli http://t.co/aC4VNVKYvy,nocode
6.15445E+17,@britishmuseum Wimbledon starts to today any one for tennis.,nocode
6.1076E+17,or here https://t.co/R2tO79Easn .An in house solution proposed to meet flexibility needs. Come on @NationalGallery - it's time to TALK.,disgust|angry
6.13672E+17,@jbouie Listened to Germany: Memories of a Nation podcasts from @britishmuseum? Many show efforts to grapple with brutal history.,nocode
6.15488E+17,'He broke it. He broke the lute'   http://t.co/qGlKYiPRKk   @NationalGallery http://t.co/GecwY9NhpQ,nocode
6.13728E+17,Looking forward to Age Friendly Museums Network tomorrow @britishmuseum presenting on @StrokeAssocLDN &amp; @HornimanMuseum partnership,happy
6.12955E+17,"I'm at @BritishMuseum in London, Greater London https://t.co/9gF23U5r33",nocode
6.12301E+17,{ @britishmuseum } #Napoleon #China #art #London #ttot #lp #vacation #trip #photography #photo #Travel #travelpics http://t.co/iuDGPRtcII,nocode
6.11874E+17,Superstition &amp; religion: 4-leafed clover encloses 'T' for Thomas Becket. #pilgrimbadges @britishmuseum @LloyddeBeer http://t.co/WhvW7lm5zQ,nocode
6.11816E+17,#Win tickets to Jackson #Pollock: Blind Spots at @tateliverpool! 5 pairs to #giveaway http://t.co/Wr19uS63rh    #art #Liverpool #comp,nocode
6.10523E+17,@NationalGallery @state_hermitage,nocode
6.14432E+17,Magic Carpet Storytelling @kidsinmuseums  @NationalGallery  https://t.co/95pUT0NPNR,nocode
6.14911E+17,"@JessHarri thank you for the RT, following you back, great to see the panelists in action at #DefeatingDepression @RAMMuseum",happy
6.12213E+17,Checking out the Art Corner in Queen Square this weekend? @FringeArtsBath @BathBoules @WeLoveBath @NOWBath @ICIABath http://t.co/Kii53DaHPT,nocode
6.12336E+17,風刺と言えばTEDトークでも言及した1640年代イギリスの企業独占批判。もはや人間ですらありませんw British Museum: Collection image gallery @britishmuseum http://t.co/mx5tMg6dN3,nocode
6.13507E+17,@PrintQuarterly  @Prntmakngonline @_TheWhitechapel @Museo_MAXXI,nocode
6.1495E+17,@AHistoricoMNA @britishmuseum,nocode
6.11087E+17,"Rayban_Outlet_65,Click_24 http://t.co/sMiDEXlzlK http://t.co/LREnUrzz6U @RAMGolfSociety @RAMIREZLUNA @RAMMuseum @RAMON1144 @RAMONGUTIERREZO",nocode
6.14821E+17,"Form/process/context: ""space is a meeting point of histories"" @FL_FLAMIN Artist Sarah Turner in conversation w Karen Mirza @_TheWhitechapel",nocode
6.14094E+17,"Job Desc.: ""3D Models"". Back at @britishmuseum today with the African Rock Art team... http://t.co/uClPF58nxM http://t.co/eAPA3BWd2j",nocode
6.1153E+17,"""@britishmuseum: We’re here with #Bonaparte What about the importance of Napoleon and the Egyptian culture ?",not-relevant
6.15536E+17,"I'm at @NationalGallery in London, Greater London w/ @sandersonabby https://t.co/qpuDgt1kzT http://t.co/iCWaQ24PbQ",nocode
6.15158E+17,"Cup depicting Odysseus and a rather sad Achilles, via @britishmuseum archives http://t.co/r8udd0ktjb http://t.co/iLkvKnMhhR",nocode
6.11957E+17,Explore the art of Castle Hill this Sat with a tour of the New Hall Art Collection @MECCambridge &amp; last chance to visit @kettlesyard,nocode
6.11438E+17,Reading @SStraine on mega-Pollock @tateliverpool in the @stylistmagazine certainly perked up the morning commute! http://t.co/6f9hTVkKQi,happy
6.11131E+17,I just told @tate @britishmuseum @NPGLondon &amp; @RoyalOperaHouse to #DropBP Sponsorship. Join me: http://t.co/RBqHZy2rOo,nocode
6.14699E+17,This is one of the rooms @Tate_StIves Ravine Neuenschwander now well worth a visit u become part of it too? http://t.co/nXK7jfvFyp,happy
6.14113E+17,Fantastic introduction to the re-displayed Baroque galleries @BM_AG today at pre-1900 European Paintings SSN Study Day with @NationalGallery,happy
6.11086E+17,"@RAMMuseum RT Hi, Check out our crowdfunding campaign by Pauser http://t.co/jODvZVBWJ0 help us and create new #graffiti #streetart",not-relevant
6.13346E+17,"@NationalGallery The 2rd GENOCIDE against #Biafrans as promised by #Buhari has begun,3days of unreported aerial Bombardment in #Biafraland",not-relevant
6.10358E+17,@FitzMuseum_UK I would love to know the source,happy
6.11917E+17,@FundforTeachers can't express gratitude 4 this visit inside our Art History 101 textbk! W/ @bquentin3 @britishmuseum http://t.co/P6Ev1q1J5O,happy
6.12553E+17,Don't miss Christopher Williams' exhibition about photography @_TheWhitechapel #britaininsider @londonlivindoll http://t.co/DWxZvo7C9u,nocode
6.14388E+17,"@kettlesyard #SINCru's annual #HipHop #Theatre summer #show ""7,295 Silent Steps"" takes place 1st weekend of #July http://t.co/GCekGvK0Gz",nocode
